row_number,prefecture,city_name,url,confidence,romaji,validated,alt_url_1,alt_url_2
907,福井県,美浜町,https://www.city.mihama.lg.jp,high,mihama,0,https://www.city.mihama.lg.jp,https://www.city.mihama.fukui.jp
908,福井県,高浜町,https://www.city.takahama.lg.jp,high,takahama,0,https://www.city.takahama.lg.jp,https://www.city.takahama.fukui.jp
909,福井県,おおい町,https://www.city.ooi.lg.jp,high,ooi,0,https://www.city.ooi.lg.jp,https://www.city.ooi.fukui.jp
910,福井県,若狭町,https://www.city.wakasa.lg.jp,high,wakasa,0,https://www.city.wakasa.lg.jp,https://www.city.wakasa.fukui.jp
911,山梨県,甲府市,https://www.city.koufu.lg.jp,high,koufu,0,https://www.city.koufu.lg.jp,https://www.city.koufu.yamanashi.jp
912,山梨県,富士吉田市,https://www.city.fujiyoshida.lg.jp,high,fujiyoshida,0,https://www.city.fujiyoshida.lg.jp,https://www.city.fujiyoshida.yamanashi.jp
913,山梨県,都留市,https://www.city.tsuru.lg.jp,high,tsuru,0,https://www.city.tsuru.lg.jp,https://www.city.tsuru.yamanashi.jp
914,山梨県,山梨市,https://www.city.yamanashi.lg.jp,high,yamanashi,0,https://www.city.yamanashi.lg.jp,https://www.city.yamanashi.yamanashi.jp
915,山梨県,大月市,https://www.city.ootsuki.lg.jp,high,ootsuki,0,https://www.city.ootsuki.lg.jp,https://www.city.ootsuki.yamanashi.jp
916,山梨県,韮崎市,https://www.city.nirasaki.lg.jp,high,nirasaki,0,https://www.city.nirasaki.lg.jp,https://www.city.nirasaki.yamanashi.jp
917,山梨県,南アルプス市,https://www.city.minamiarupusu.lg.jp,high,minamiarupusu,0,https://www.city.minamiarupusu.lg.jp,https://www.city.minamiarupusu.yamanashi.jp
918,山梨県,北杜市,https://www.city.hokuto.lg.jp,high,hokuto,0,https://www.city.hokuto.lg.jp,https://www.city.hokuto.yamanashi.jp
919,山梨県,甲斐市,https://www.city.kai.lg.jp,high,kai,0,https://www.city.kai.lg.jp,https://www.city.kai.yamanashi.jp
920,山梨県,笛吹市,https://www.city.usui.lg.jp,high,usui,0,https://www.city.usui.lg.jp,https://www.city.usui.yamanashi.jp
921,山梨県,上野原市,https://www.city.uenohara.lg.jp,high,uenohara,0,https://www.city.uenohara.lg.jp,https://www.city.uenohara.yamanashi.jp
922,山梨県,甲州市,https://www.city.koushuu.lg.jp,high,koushuu,0,https://www.city.koushuu.lg.jp,https://www.city.koushuu.yamanashi.jp
923,山梨県,中央市,https://www.city.chuuou.lg.jp,high,chuuou,0,https://www.city.chuuou.lg.jp,https://www.city.chuuou.yamanashi.jp
924,山梨県,市川三郷町,https://www.city.ichikawamisato.lg.jp,high,ichikawamisato,0,https://www.city.ichikawamisato.lg.jp,https://www.city.ichikawamisato.yamanashi.jp
925,山梨県,早川町,https://www.city.hayakawa.lg.jp,high,hayakawa,0,https://www.city.hayakawa.lg.jp,https://www.city.hayakawa.yamanashi.jp
926,山梨県,身延町,https://www.city.minobu.lg.jp,high,minobu,0,https://www.city.minobu.lg.jp,https://www.city.minobu.yamanashi.jp
927,山梨県,南部町,https://www.city.nanbu.lg.jp,high,nanbu,0,https://www.city.nanbu.lg.jp,https://www.city.nanbu.yamanashi.jp
928,山梨県,富士川町,https://www.city.fujigawa.lg.jp,high,fujigawa,0,https://www.city.fujigawa.lg.jp,https://www.city.fujigawa.yamanashi.jp
929,山梨県,昭和町,https://www.city.shouwa.lg.jp,high,shouwa,0,https://www.city.shouwa.lg.jp,https://www.city.shouwa.yamanashi.jp
930,山梨県,道志村,https://www.city.doushi.lg.jp,high,doushi,0,https://www.city.doushi.lg.jp,https://www.city.doushi.yamanashi.jp
931,山梨県,西桂町,https://www.city.nishikatsura.lg.jp,high,nishikatsura,0,https://www.city.nishikatsura.lg.jp,https://www.city.nishikatsura.yamanashi.jp
932,山梨県,忍野村,https://www.city.oshino.lg.jp,high,oshino,0,https://www.city.oshino.lg.jp,https://www.city.oshino.yamanashi.jp
933,山梨県,山中湖村,https://www.city.yamanakako.lg.jp,high,yamanakako,0,https://www.city.yamanakako.lg.jp,https://www.city.yamanakako.yamanashi.jp
934,山梨県,鳴沢村,https://www.city.narusawa.lg.jp,high,narusawa,0,https://www.city.narusawa.lg.jp,https://www.city.narusawa.yamanashi.jp
935,山梨県,富士河口湖町,https://www.city.fujikawaguchiko.lg.jp,high,fujikawaguchiko,0,https://www.city.fujikawaguchiko.lg.jp,https://www.city.fujikawaguchiko.yamanashi.jp
936,山梨県,小菅村,https://www.city.kosuge.lg.jp,high,kosuge,0,https://www.city.kosuge.lg.jp,https://www.city.kosuge.yamanashi.jp
937,山梨県,丹波山村,https://www.city.tabayama.lg.jp,high,tabayama,0,https://www.city.tabayama.lg.jp,https://www.city.tabayama.yamanashi.jp
938,長野県,長野市,https://www.city.nagano.lg.jp,high,nagano,0,https://www.city.nagano.lg.jp,https://www.city.nagano.nagano.jp
939,長野県,松本市,https://www.city.matsumoto.lg.jp,high,matsumoto,0,https://www.city.matsumoto.lg.jp,https://www.city.matsumoto.nagano.jp
940,長野県,上田市,https://www.city.ueda.lg.jp,high,ueda,0,https://www.city.ueda.lg.jp,https://www.city.ueda.nagano.jp
941,長野県,岡谷市,https://www.city.okaya.lg.jp,high,okaya,0,https://www.city.okaya.lg.jp,https://www.city.okaya.nagano.jp
942,長野県,飯田市,https://www.city.iida.lg.jp,high,iida,0,https://www.city.iida.lg.jp,https://www.city.iida.nagano.jp
943,長野県,諏訪市,https://www.city.suwa.lg.jp,high,suwa,0,https://www.city.suwa.lg.jp,https://www.city.suwa.nagano.jp
944,長野県,須坂市,https://www.city.suzaka.lg.jp,high,suzaka,0,https://www.city.suzaka.lg.jp,https://www.city.suzaka.nagano.jp
945,長野県,小諸市,https://www.city.komoro.lg.jp,high,komoro,0,https://www.city.komoro.lg.jp,https://www.city.komoro.nagano.jp
946,長野県,伊那市,https://www.city.ina.lg.jp,high,ina,0,https://www.city.ina.lg.jp,https://www.city.ina.nagano.jp
947,長野県,駒ヶ根市,https://www.city.komagane.lg.jp,high,komagane,0,https://www.city.komagane.lg.jp,https://www.city.komagane.nagano.jp
948,長野県,中野市,https://www.city.nakano.lg.jp,high,nakano,0,https://www.city.nakano.lg.jp,https://www.city.nakano.nagano.jp
949,長野県,大町市,https://www.city.oomachi.lg.jp,high,oomachi,0,https://www.city.oomachi.lg.jp,https://www.city.oomachi.nagano.jp
950,長野県,飯山市,https://www.city.iiyama.lg.jp,high,iiyama,0,https://www.city.iiyama.lg.jp,https://www.city.iiyama.nagano.jp
951,長野県,茅野市,https://www.city.chino.lg.jp,high,chino,0,https://www.city.chino.lg.jp,https://www.city.chino.nagano.jp
952,長野県,塩尻市,https://www.city.shiojiri.lg.jp,high,shiojiri,0,https://www.city.shiojiri.lg.jp,https://www.city.shiojiri.nagano.jp
953,長野県,佐久市,https://www.city.saku.lg.jp,high,saku,0,https://www.city.saku.lg.jp,https://www.city.saku.nagano.jp
954,長野県,千曲市,https://www.city.chikuma.lg.jp,high,chikuma,0,https://www.city.chikuma.lg.jp,https://www.city.chikuma.nagano.jp
955,長野県,東御市,https://www.city.toumi.lg.jp,high,toumi,0,https://www.city.toumi.lg.jp,https://www.city.toumi.nagano.jp
956,長野県,安曇野市,https://www.city.azumino.lg.jp,high,azumino,0,https://www.city.azumino.lg.jp,https://www.city.azumino.nagano.jp
957,長野県,小海町,https://www.city.shoukai.lg.jp,high,shoukai,0,https://www.city.shoukai.lg.jp,https://www.city.shoukai.nagano.jp
958,長野県,川上村,https://www.city.kawakami.lg.jp,high,kawakami,0,https://www.city.kawakami.lg.jp,https://www.city.kawakami.nagano.jp
959,長野県,南牧村,https://www.city.nanmoku.lg.jp,high,nanmoku,0,https://www.city.nanmoku.lg.jp,https://www.city.nanmoku.nagano.jp
960,長野県,南相木村,https://www.city.minamiaiki.lg.jp,high,minamiaiki,0,https://www.city.minamiaiki.lg.jp,https://www.city.minamiaiki.nagano.jp
961,長野県,北相木村,https://www.city.kitaaiki.lg.jp,high,kitaaiki,0,https://www.city.kitaaiki.lg.jp,https://www.city.kitaaiki.nagano.jp
962,長野県,佐久穂町,https://www.city.sakuho.lg.jp,high,sakuho,0,https://www.city.sakuho.lg.jp,https://www.city.sakuho.nagano.jp
963,長野県,軽井沢町,https://www.city.karuizawa.lg.jp,high,karuizawa,0,https://www.city.karuizawa.lg.jp,https://www.city.karuizawa.nagano.jp
964,長野県,御代田町,https://www.city.miyota.lg.jp,high,miyota,0,https://www.city.miyota.lg.jp,https://www.city.miyota.nagano.jp
965,長野県,立科町,https://www.city.tateshina.lg.jp,high,tateshina,0,https://www.city.tateshina.lg.jp,https://www.city.tateshina.nagano.jp
966,長野県,青木村,https://www.city.aoki.lg.jp,high,aoki,0,https://www.city.aoki.lg.jp,https://www.city.aoki.nagano.jp
967,長野県,長和町,https://www.city.chouwa.lg.jp,high,chouwa,0,https://www.city.chouwa.lg.jp,https://www.city.chouwa.nagano.jp
968,長野県,下諏訪町,https://www.city.shimosuwa.lg.jp,high,shimosuwa,0,https://www.city.shimosuwa.lg.jp,https://www.city.shimosuwa.nagano.jp
969,長野県,富士見町,https://www.city.fujimi.lg.jp,high,fujimi,0,https://www.city.fujimi.lg.jp,https://www.city.fujimi.nagano.jp
970,長野県,原村,https://www.city.hara.lg.jp,high,hara,0,https://www.city.hara.lg.jp,https://www.city.hara.nagano.jp
971,長野県,辰野町,https://www.city.tatsuno.lg.jp,high,tatsuno,0,https://www.city.tatsuno.lg.jp,https://www.city.tatsuno.nagano.jp
972,長野県,箕輪町,https://www.city.minowa.lg.jp,high,minowa,0,https://www.city.minowa.lg.jp,https://www.city.minowa.nagano.jp
973,長野県,飯島町,https://www.city.iijima.lg.jp,high,iijima,0,https://www.city.iijima.lg.jp,https://www.city.iijima.nagano.jp
974,長野県,南箕輪村,https://www.city.minamiminowa.lg.jp,high,minamiminowa,0,https://www.city.minamiminowa.lg.jp,https://www.city.minamiminowa.nagano.jp
975,長野県,中川村,https://www.city.nakagawa.lg.jp,high,nakagawa,0,https://www.city.nakagawa.lg.jp,https://www.city.nakagawa.nagano.jp
976,長野県,宮田村,https://www.city.miyata.lg.jp,high,miyata,0,https://www.city.miyata.lg.jp,https://www.city.miyata.nagano.jp
977,長野県,松川町,https://www.city.matsukawa.lg.jp,high,matsukawa,0,https://www.city.matsukawa.lg.jp,https://www.city.matsukawa.nagano.jp
978,長野県,高森町,https://www.city.takamori.lg.jp,high,takamori,0,https://www.city.takamori.lg.jp,https://www.city.takamori.nagano.jp
979,長野県,阿南町,https://www.city.anan.lg.jp,high,anan,0,https://www.city.anan.lg.jp,https://www.city.anan.nagano.jp
980,長野県,阿智村,https://www.city.achi.lg.jp,high,achi,0,https://www.city.achi.lg.jp,https://www.city.achi.nagano.jp
981,長野県,平谷村,https://www.city.hiratani.lg.jp,high,hiratani,0,https://www.city.hiratani.lg.jp,https://www.city.hiratani.nagano.jp
982,長野県,根羽村,https://www.city.neba.lg.jp,high,neba,0,https://www.city.neba.lg.jp,https://www.city.neba.nagano.jp
983,長野県,下條村,https://www.city.shimojou.lg.jp,high,shimojou,0,https://www.city.shimojou.lg.jp,https://www.city.shimojou.nagano.jp
984,長野県,売木村,https://www.city.urugi.lg.jp,high,urugi,0,https://www.city.urugi.lg.jp,https://www.city.urugi.nagano.jp
985,長野県,天龍村,https://www.city.tenryuu.lg.jp,high,tenryuu,0,https://www.city.tenryuu.lg.jp,https://www.city.tenryuu.nagano.jp
986,長野県,泰阜村,https://www.city.yasuoka.lg.jp,high,yasuoka,0,https://www.city.yasuoka.lg.jp,https://www.city.yasuoka.nagano.jp
987,長野県,喬木村,https://www.city.kyouboku.lg.jp,high,kyouboku,0,https://www.city.kyouboku.lg.jp,https://www.city.kyouboku.nagano.jp
988,長野県,豊丘村,https://www.city.toyooka.lg.jp,high,toyooka,0,https://www.city.toyooka.lg.jp,https://www.city.toyooka.nagano.jp
989,長野県,大鹿村,https://www.city.ooshika.lg.jp,high,ooshika,0,https://www.city.ooshika.lg.jp,https://www.city.ooshika.nagano.jp
990,長野県,上松町,https://www.city.uematsu.lg.jp,high,uematsu,0,https://www.city.uematsu.lg.jp,https://www.city.uematsu.nagano.jp
991,長野県,南木曽町,https://www.city.minamigiso.lg.jp,high,minamigiso,0,https://www.city.minamigiso.lg.jp,https://www.city.minamigiso.nagano.jp
992,長野県,木祖村,https://www.city.kiso.lg.jp,high,kiso,0,https://www.city.kiso.lg.jp,https://www.city.kiso.nagano.jp
993,長野県,王滝村,https://www.city.outaki.lg.jp,high,outaki,0,https://www.city.outaki.lg.jp,https://www.city.outaki.nagano.jp
994,長野県,大桑村,https://www.city.ookuwa.lg.jp,high,ookuwa,0,https://www.city.ookuwa.lg.jp,https://www.city.ookuwa.nagano.jp
995,長野県,木曽町,https://www.city.kiso.lg.jp,high,kiso,0,https://www.city.kiso.lg.jp,https://www.city.kiso.nagano.jp
996,長野県,麻績村,https://www.city.omi.lg.jp,high,omi,0,https://www.city.omi.lg.jp,https://www.city.omi.nagano.jp
997,長野県,生坂村,https://www.city.ikusaka.lg.jp,high,ikusaka,0,https://www.city.ikusaka.lg.jp,https://www.city.ikusaka.nagano.jp
998,長野県,山形村,https://www.city.yamagata.lg.jp,high,yamagata,0,https://www.city.yamagata.lg.jp,https://www.city.yamagata.nagano.jp
999,長野県,朝日村,https://www.city.asahi.lg.jp,high,asahi,0,https://www.city.asahi.lg.jp,https://www.city.asahi.nagano.jp
1000,長野県,筑北村,https://www.city.chikuhoku.lg.jp,high,chikuhoku,0,https://www.city.chikuhoku.lg.jp,https://www.city.chikuhoku.nagano.jp
1001,長野県,池田町,https://www.city.ikeda.lg.jp,high,ikeda,0,https://www.city.ikeda.lg.jp,https://www.city.ikeda.nagano.jp
1002,長野県,松川村,https://www.city.matsukawa.lg.jp,high,matsukawa,0,https://www.city.matsukawa.lg.jp,https://www.city.matsukawa.nagano.jp
1003,長野県,白馬村,https://www.city.hakuba.lg.jp,high,hakuba,0,https://www.city.hakuba.lg.jp,https://www.city.hakuba.nagano.jp
1004,長野県,小谷村,https://www.city.kotani.lg.jp,high,kotani,0,https://www.city.kotani.lg.jp,https://www.city.kotani.nagano.jp
1005,長野県,坂城町,https://www.city.sakaki.lg.jp,high,sakaki,0,https://www.city.sakaki.lg.jp,https://www.city.sakaki.nagano.jp
1006,長野県,小布施町,https://www.city.obuse.lg.jp,high,obuse,0,https://www.city.obuse.lg.jp,https://www.city.obuse.nagano.jp
1007,長野県,高山村,https://www.city.kouzan.lg.jp,high,kouzan,0,https://www.city.kouzan.lg.jp,https://www.city.kouzan.nagano.jp
1008,長野県,山ノ内町,https://www.city.yamanonai.lg.jp,high,yamanonai,0,https://www.city.yamanonai.lg.jp,https://www.city.yamanonai.nagano.jp
1009,長野県,木島平村,https://www.city.kijimataira.lg.jp,high,kijimataira,0,https://www.city.kijimataira.lg.jp,https://www.city.kijimataira.nagano.jp
1010,長野県,野沢温泉村,https://www.city.nozawaonsen.lg.jp,high,nozawaonsen,0,https://www.city.nozawaonsen.lg.jp,https://www.city.nozawaonsen.nagano.jp
1011,長野県,信濃町,https://www.city.shinano.lg.jp,high,shinano,0,https://www.city.shinano.lg.jp,https://www.city.shinano.nagano.jp
1012,長野県,小川村,https://www.city.ogawa.lg.jp,high,ogawa,0,https://www.city.ogawa.lg.jp,https://www.city.ogawa.nagano.jp
1013,長野県,飯綱町,https://www.city.iizuna.lg.jp,high,iizuna,0,https://www.city.iizuna.lg.jp,https://www.city.iizuna.nagano.jp
1014,長野県,栄村,https://www.city.sakae.lg.jp,high,sakae,0,https://www.city.sakae.lg.jp,https://www.city.sakae.nagano.jp
1015,岐阜県,岐阜市,https://www.city.gifu.lg.jp,high,gifu,0,https://www.city.gifu.lg.jp,https://www.city.gifu.gifu.jp
1016,岐阜県,大垣市,https://www.city.oogaki.lg.jp,high,oogaki,0,https://www.city.oogaki.lg.jp,https://www.city.oogaki.gifu.jp
1017,岐阜県,高山市,https://www.city.kouzan.lg.jp,high,kouzan,0,https://www.city.kouzan.lg.jp,https://www.city.kouzan.gifu.jp
1018,岐阜県,多治見市,https://www.city.tajimi.lg.jp,high,tajimi,0,https://www.city.tajimi.lg.jp,https://www.city.tajimi.gifu.jp
1019,岐阜県,関市,https://www.city.kan.lg.jp,high,kan,0,https://www.city.kan.lg.jp,https://www.city.kan.gifu.jp
1020,岐阜県,中津川市,https://www.city.nakatsugawa.lg.jp,high,nakatsugawa,0,https://www.city.nakatsugawa.lg.jp,https://www.city.nakatsugawa.gifu.jp
1021,岐阜県,美濃市,https://www.city.mino.lg.jp,high,mino,0,https://www.city.mino.lg.jp,https://www.city.mino.gifu.jp
1022,岐阜県,瑞浪市,https://www.city.mizunami.lg.jp,high,mizunami,0,https://www.city.mizunami.lg.jp,https://www.city.mizunami.gifu.jp
1023,岐阜県,羽島市,https://www.city.haneshima.lg.jp,high,haneshima,0,https://www.city.haneshima.lg.jp,https://www.city.haneshima.gifu.jp
1024,岐阜県,恵那市,https://www.city.ena.lg.jp,high,ena,0,https://www.city.ena.lg.jp,https://www.city.ena.gifu.jp
1025,岐阜県,美濃加茂市,https://www.city.minokamo.lg.jp,high,minokamo,0,https://www.city.minokamo.lg.jp,https://www.city.minokamo.gifu.jp
1026,岐阜県,土岐市,https://www.city.toki.lg.jp,high,toki,0,https://www.city.toki.lg.jp,https://www.city.toki.gifu.jp
1027,岐阜県,各務原市,https://www.city.kakamigahara.lg.jp,high,kakamigahara,0,https://www.city.kakamigahara.lg.jp,https://www.city.kakamigahara.gifu.jp
1028,岐阜県,可児市,https://www.city.kani.lg.jp,high,kani,0,https://www.city.kani.lg.jp,https://www.city.kani.gifu.jp
1029,岐阜県,山県市,https://www.city.yamagata.lg.jp,high,yamagata,0,https://www.city.yamagata.lg.jp,https://www.city.yamagata.gifu.jp
1030,岐阜県,瑞穂市,https://www.city.mizuho.lg.jp,high,mizuho,0,https://www.city.mizuho.lg.jp,https://www.city.mizuho.gifu.jp
1031,岐阜県,飛騨市,https://www.city.hida.lg.jp,high,hida,0,https://www.city.hida.lg.jp,https://www.city.hida.gifu.jp
1032,岐阜県,本巣市,https://www.city.motosu.lg.jp,high,motosu,0,https://www.city.motosu.lg.jp,https://www.city.motosu.gifu.jp
1033,岐阜県,郡上市,https://www.city.gujou.lg.jp,high,gujou,0,https://www.city.gujou.lg.jp,https://www.city.gujou.gifu.jp
1034,岐阜県,下呂市,https://www.city.gero.lg.jp,high,gero,0,https://www.city.gero.lg.jp,https://www.city.gero.gifu.jp
1035,岐阜県,海津市,https://www.city.kaizu.lg.jp,high,kaizu,0,https://www.city.kaizu.lg.jp,https://www.city.kaizu.gifu.jp
1036,岐阜県,岐南町,https://www.city.ginan.lg.jp,high,ginan,0,https://www.city.ginan.lg.jp,https://www.city.ginan.gifu.jp
1037,岐阜県,笠松町,https://www.city.kasamatsu.lg.jp,high,kasamatsu,0,https://www.city.kasamatsu.lg.jp,https://www.city.kasamatsu.gifu.jp
1038,岐阜県,養老町,https://www.city.yourou.lg.jp,high,yourou,0,https://www.city.yourou.lg.jp,https://www.city.yourou.gifu.jp
1039,岐阜県,垂井町,https://www.city.tarui.lg.jp,high,tarui,0,https://www.city.tarui.lg.jp,https://www.city.tarui.gifu.jp
1040,岐阜県,関ケ原町,https://www.city.sekigahara.lg.jp,high,sekigahara,0,https://www.city.sekigahara.lg.jp,https://www.city.sekigahara.gifu.jp
1041,岐阜県,神戸町,https://www.city.koube.lg.jp,high,koube,0,https://www.city.koube.lg.jp,https://www.city.koube.gifu.jp
1042,岐阜県,輪之内町,https://www.city.wanouchi.lg.jp,high,wanouchi,0,https://www.city.wanouchi.lg.jp,https://www.city.wanouchi.gifu.jp
1043,岐阜県,安八町,https://www.city.anpachi.lg.jp,high,anpachi,0,https://www.city.anpachi.lg.jp,https://www.city.anpachi.gifu.jp
1044,岐阜県,揖斐川町,https://www.city.ibigawa.lg.jp,high,ibigawa,0,https://www.city.ibigawa.lg.jp,https://www.city.ibigawa.gifu.jp
1045,岐阜県,大野町,https://www.city.oono.lg.jp,high,oono,0,https://www.city.oono.lg.jp,https://www.city.oono.gifu.jp
1046,岐阜県,池田町,https://www.city.ikeda.lg.jp,high,ikeda,0,https://www.city.ikeda.lg.jp,https://www.city.ikeda.gifu.jp
1047,岐阜県,北方町,https://www.city.hoppou.lg.jp,high,hoppou,0,https://www.city.hoppou.lg.jp,https://www.city.hoppou.gifu.jp
1048,岐阜県,坂祝町,https://www.city.sakahogi.lg.jp,high,sakahogi,0,https://www.city.sakahogi.lg.jp,https://www.city.sakahogi.gifu.jp
1049,岐阜県,富加町,https://www.city.tomika.lg.jp,high,tomika,0,https://www.city.tomika.lg.jp,https://www.city.tomika.gifu.jp
1050,岐阜県,川辺町,https://www.city.kawabe.lg.jp,high,kawabe,0,https://www.city.kawabe.lg.jp,https://www.city.kawabe.gifu.jp
1051,岐阜県,七宗町,https://www.city.hichisou.lg.jp,high,hichisou,0,https://www.city.hichisou.lg.jp,https://www.city.hichisou.gifu.jp
1052,岐阜県,八百津町,https://www.city.yaotsu.lg.jp,high,yaotsu,0,https://www.city.yaotsu.lg.jp,https://www.city.yaotsu.gifu.jp
1053,岐阜県,白川町,https://www.city.shirakawa.lg.jp,high,shirakawa,0,https://www.city.shirakawa.lg.jp,https://www.city.shirakawa.gifu.jp
1054,岐阜県,東白川村,https://www.city.higashishirakawa.lg.jp,high,higashishirakawa,0,https://www.city.higashishirakawa.lg.jp,https://www.city.higashishirakawa.gifu.jp
1055,岐阜県,御嵩町,https://www.city.mitake.lg.jp,high,mitake,0,https://www.city.mitake.lg.jp,https://www.city.mitake.gifu.jp
1056,岐阜県,白川村,https://www.city.shirakawa.lg.jp,high,shirakawa,0,https://www.city.shirakawa.lg.jp,https://www.city.shirakawa.gifu.jp
1057,静岡県,静岡市,https://www.city.shizuoka.lg.jp,high,shizuoka,0,https://www.city.shizuoka.lg.jp,https://www.city.shizuoka.shizuoka.jp
1058,静岡県,浜松市,https://www.city.hamamatsu.lg.jp,high,hamamatsu,0,https://www.city.hamamatsu.lg.jp,https://www.city.hamamatsu.shizuoka.jp
1059,静岡県,沼津市,https://www.city.numazu.lg.jp,high,numazu,0,https://www.city.numazu.lg.jp,https://www.city.numazu.shizuoka.jp
1060,静岡県,熱海市,https://www.city.atami.lg.jp,high,atami,0,https://www.city.atami.lg.jp,https://www.city.atami.shizuoka.jp
1061,静岡県,三島市,https://www.city.mishima.lg.jp,high,mishima,0,https://www.city.mishima.lg.jp,https://www.city.mishima.shizuoka.jp
1062,静岡県,富士宮市,https://www.city.fujinomiya.lg.jp,high,fujinomiya,0,https://www.city.fujinomiya.lg.jp,https://www.city.fujinomiya.shizuoka.jp
1063,静岡県,伊東市,https://www.city.itou.lg.jp,high,itou,0,https://www.city.itou.lg.jp,https://www.city.itou.shizuoka.jp
1064,静岡県,島田市,https://www.city.shimada.lg.jp,high,shimada,0,https://www.city.shimada.lg.jp,https://www.city.shimada.shizuoka.jp
1065,静岡県,富士市,https://www.city.fuji.lg.jp,high,fuji,0,https://www.city.fuji.lg.jp,https://www.city.fuji.shizuoka.jp
1066,静岡県,磐田市,https://www.city.iwata.lg.jp,high,iwata,0,https://www.city.iwata.lg.jp,https://www.city.iwata.shizuoka.jp
1067,静岡県,焼津市,https://www.city.yaizu.lg.jp,high,yaizu,0,https://www.city.yaizu.lg.jp,https://www.city.yaizu.shizuoka.jp
1068,静岡県,掛川市,https://www.city.kakegawa.lg.jp,high,kakegawa,0,https://www.city.kakegawa.lg.jp,https://www.city.kakegawa.shizuoka.jp
1069,静岡県,藤枝市,https://www.city.fujieda.lg.jp,high,fujieda,0,https://www.city.fujieda.lg.jp,https://www.city.fujieda.shizuoka.jp
1070,静岡県,御殿場市,https://www.city.gotenba.lg.jp,high,gotenba,0,https://www.city.gotenba.lg.jp,https://www.city.gotenba.shizuoka.jp
1071,静岡県,袋井市,https://www.city.fukuroi.lg.jp,high,fukuroi,0,https://www.city.fukuroi.lg.jp,https://www.city.fukuroi.shizuoka.jp
1072,静岡県,下田市,https://www.city.shimoda.lg.jp,high,shimoda,0,https://www.city.shimoda.lg.jp,https://www.city.shimoda.shizuoka.jp
1073,静岡県,裾野市,https://www.city.susono.lg.jp,high,susono,0,https://www.city.susono.lg.jp,https://www.city.susono.shizuoka.jp
1074,静岡県,湖西市,https://www.city.kosai.lg.jp,high,kosai,0,https://www.city.kosai.lg.jp,https://www.city.kosai.shizuoka.jp
1075,静岡県,伊豆市,https://www.city.izu.lg.jp,high,izu,0,https://www.city.izu.lg.jp,https://www.city.izu.shizuoka.jp
1076,静岡県,御前崎市,https://www.city.omaezaki.lg.jp,high,omaezaki,0,https://www.city.omaezaki.lg.jp,https://www.city.omaezaki.shizuoka.jp
1077,静岡県,菊川市,https://www.city.kikugawa.lg.jp,high,kikugawa,0,https://www.city.kikugawa.lg.jp,https://www.city.kikugawa.shizuoka.jp
1078,静岡県,伊豆の国市,https://www.city.izunokuni.lg.jp,high,izunokuni,0,https://www.city.izunokuni.lg.jp,https://www.city.izunokuni.shizuoka.jp
1079,静岡県,牧之原市,https://www.city.makinohara.lg.jp,high,makinohara,0,https://www.city.makinohara.lg.jp,https://www.city.makinohara.shizuoka.jp
1080,静岡県,東伊豆町,https://www.city.higashiizu.lg.jp,high,higashiizu,0,https://www.city.higashiizu.lg.jp,https://www.city.higashiizu.shizuoka.jp
1081,静岡県,河津町,https://www.city.kawazu.lg.jp,high,kawazu,0,https://www.city.kawazu.lg.jp,https://www.city.kawazu.shizuoka.jp
1082,静岡県,南伊豆町,https://www.city.minamiizu.lg.jp,high,minamiizu,0,https://www.city.minamiizu.lg.jp,https://www.city.minamiizu.shizuoka.jp
1083,静岡県,松崎町,https://www.city.matsuzaki.lg.jp,high,matsuzaki,0,https://www.city.matsuzaki.lg.jp,https://www.city.matsuzaki.shizuoka.jp
1084,静岡県,西伊豆町,https://www.city.nishiizu.lg.jp,high,nishiizu,0,https://www.city.nishiizu.lg.jp,https://www.city.nishiizu.shizuoka.jp
1085,静岡県,函南町,https://www.city.kannami.lg.jp,high,kannami,0,https://www.city.kannami.lg.jp,https://www.city.kannami.shizuoka.jp
1086,静岡県,清水町,https://www.city.shimizu.lg.jp,high,shimizu,0,https://www.city.shimizu.lg.jp,https://www.city.shimizu.shizuoka.jp
1087,静岡県,長泉町,https://www.city.nagaizumi.lg.jp,high,nagaizumi,0,https://www.city.nagaizumi.lg.jp,https://www.city.nagaizumi.shizuoka.jp
1088,静岡県,小山町,https://www.city.oyama.lg.jp,high,oyama,0,https://www.city.oyama.lg.jp,https://www.city.oyama.shizuoka.jp
1089,静岡県,吉田町,https://www.city.yoshida.lg.jp,high,yoshida,0,https://www.city.yoshida.lg.jp,https://www.city.yoshida.shizuoka.jp
1090,静岡県,川根本町,https://www.city.kawanehon.lg.jp,high,kawanehon,0,https://www.city.kawanehon.lg.jp,https://www.city.kawanehon.shizuoka.jp
1091,静岡県,森町,https://www.city.mori.lg.jp,high,mori,0,https://www.city.mori.lg.jp,https://www.city.mori.shizuoka.jp
1092,愛知県,名古屋市,https://www.city.nagoya.lg.jp,high,nagoya,0,https://www.city.nagoya.lg.jp,https://www.city.nagoya.aichi.jp
1093,愛知県,豊橋市,https://www.city.toyohashi.lg.jp,high,toyohashi,0,https://www.city.toyohashi.lg.jp,https://www.city.toyohashi.aichi.jp
1094,愛知県,岡崎市,https://www.city.okazaki.lg.jp,high,okazaki,0,https://www.city.okazaki.lg.jp,https://www.city.okazaki.aichi.jp
